,train,val,test
h0875,True,False,False
h0876,True,False,False
h0877,True,False,False
h0880,True,False,False
h0882,True,False,False
h0883,True,False,False
h0884,True,False,False
h0887,True,False,False
h0888,True,False,False
h0889,True,False,False
h0891,True,False,False
h0892,True,False,False
h0896,True,False,False
h0897,True,False,False
h0898,True,False,False
h0902,True,False,False
h0903,True,False,False
h0904,True,False,False
h0905,True,False,False
h0906,True,False,False
h0908,True,False,False
h0909,True,False,False
h0910,True,False,False
h0911,True,False,False
h0912,True,False,False
h0913,True,False,False
h0914,True,False,False
h0915,True,False,False
h0916,True,False,False
h0917,True,False,False
h0918,True,False,False
h0919,True,False,False
h0920,True,False,False
h0921,True,False,False
h0922,True,False,False
h0924,True,False,False
h0925,True,False,False
h0926,True,False,False
h0928,True,False,False
h0930,True,False,False
h0931,True,False,False
h0933,True,False,False
h0934,True,False,False
h0939,True,False,False
h0940,True,False,False
h0942,True,False,False
h0943,True,False,False
h0944,True,False,False
h0945,True,False,False
h0946,True,False,False
h0947,True,False,False
h0948,True,False,False
h0949,True,False,False
h0950,True,False,False
h0951,True,False,False
h0953,True,False,False
h0954,True,False,False
h0955,True,False,False
h0958,True,False,False
h0960,True,False,False
h0961,True,False,False
h0962,True,False,False
h0963,True,False,False
h0965,True,False,False
h0966,True,False,False
h0967,True,False,False
h0968,True,False,False
h0969,True,False,False
h0971,True,False,False
h0972,True,False,False
h0973,True,False,False
h0975,True,False,False
h0976,True,False,False
h0977,True,False,False
h0978,True,False,False
h0979,True,False,False
h0983,True,False,False
h0984,True,False,False
h0985,True,False,False
h0986,True,False,False
h0987,True,False,False
h0988,True,False,False
h0989,True,False,False
h0990,True,False,False
h0991,True,False,False
h0992,True,False,False
h0993,True,False,False
h0995,True,False,False
h0996,True,False,False
h0997,True,False,False
h0998,True,False,False
h0999,True,False,False
h1002,True,False,False
h1003,True,False,False
h1004,True,False,False
h1005,True,False,False
h1007,True,False,False
h1008,True,False,False
h1010,True,False,False
h1011,True,False,False
h1012,True,False,False
h1013,True,False,False
h1015,True,False,False
h1016,True,False,False
h1017,True,False,False
h1019,True,False,False
h1020,True,False,False
h1022,True,False,False
h1023,True,False,False
h1024,True,False,False
h1025,True,False,False
h1026,True,False,False
h1027,True,False,False
h1028,True,False,False
h1030,True,False,False
h1031,True,False,False
h1032,True,False,False
h1033,True,False,False
h1034,True,False,False
h1035,True,False,False
h1036,True,False,False
h1037,True,False,False
h1038,True,False,False
h1039,True,False,False
h1042,True,False,False
h1044,True,False,False
h1045,True,False,False
h1046,True,False,False
h1047,True,False,False
h1048,True,False,False
h1049,True,False,False
h1050,True,False,False
h1051,True,False,False
h1053,True,False,False
h1056,True,False,False
h1057,True,False,False
h1058,True,False,False
h1059,True,False,False
h1060,True,False,False
h1061,True,False,False
h1062,True,False,False
h1063,True,False,False
h1064,True,False,False
h1065,True,False,False
h1066,True,False,False
h1068,True,False,False
h1069,True,False,False
h1070,True,False,False
h1072,True,False,False
h1073,True,False,False
h1074,True,False,False
h1075,True,False,False
h1076,True,False,False
h1077,True,False,False
h1078,True,False,False
h1079,True,False,False
h1082,True,False,False
h1083,True,False,False
h1084,True,False,False
h1087,True,False,False
h1088,True,False,False
h1089,True,False,False
h1090,True,False,False
h1091,True,False,False
h1092,True,False,False
h1094,True,False,False
h1095,True,False,False
h1099,True,False,False
h1100,True,False,False
h1101,True,False,False
h1102,True,False,False
h1103,True,False,False
h1104,True,False,False
h1105,True,False,False
h1107,True,False,False
h1111,True,False,False
h1114,True,False,False
h1116,True,False,False
h1117,True,False,False
h1118,True,False,False
h1121,True,False,False
h1122,True,False,False
h1128,True,False,False
h1129,True,False,False
h1130,True,False,False
h1132,True,False,False
h1133,True,False,False
h1134,True,False,False
h1135,True,False,False
h1136,True,False,False
h1137,True,False,False
h1138,True,False,False
h1139,True,False,False
h1140,True,False,False
h1141,True,False,False
h1143,True,False,False
h1146,True,False,False
h1147,True,False,False
h1150,True,False,False
h1151,True,False,False
h1152,True,False,False
h1153,True,False,False
h1154,True,False,False
h1155,True,False,False
h1156,True,False,False
h1158,True,False,False
h1159,True,False,False
h1160,True,False,False
h1162,True,False,False
h1164,True,False,False
h1165,True,False,False
h1166,True,False,False
h1169,True,False,False
h1170,True,False,False
h1171,True,False,False
h1172,True,False,False
h1173,True,False,False
h1174,True,False,False
h1175,True,False,False
h1177,True,False,False
h1178,True,False,False
h1181,True,False,False
h1182,True,False,False
h1183,True,False,False
h1184,True,False,False
h1185,True,False,False
h1186,True,False,False
h1187,True,False,False
h1188,True,False,False
h1191,True,False,False
h1193,True,False,False
h1194,True,False,False
h1195,True,False,False
h1196,True,False,False
h1198,True,False,False
h1199,True,False,False
h1200,True,False,False
h1202,True,False,False
h1204,True,False,False
h1205,True,False,False
h1207,True,False,False
h1209,True,False,False
h1210,True,False,False
h1211,True,False,False
h1213,True,False,False
h1215,True,False,False
h1217,True,False,False
h1218,True,False,False
h1219,True,False,False
h1220,True,False,False
h1222,True,False,False
h1223,True,False,False
h1224,True,False,False
h1226,True,False,False
h1227,True,False,False
h1229,True,False,False
h1230,True,False,False
h1233,True,False,False
h1234,True,False,False
h1235,True,False,False
h1236,True,False,False
h1237,True,False,False
h1239,True,False,False
h1240,True,False,False
h1242,True,False,False
h1244,True,False,False
h1245,True,False,False
h1246,True,False,False
h1247,True,False,False
h1249,True,False,False
h1250,True,False,False
tb0004,True,False,False
tb0005,True,False,False
tb0006,True,False,False
tb0009,True,False,False
tb0012,True,False,False
tb0014,True,False,False
tb0015,True,False,False
tb0018,True,False,False
tb0020,True,False,False
tb0024,True,False,False
tb0026,True,False,False
tb0027,True,False,False
tb0028,True,False,False
tb0029,True,False,False
tb0030,True,False,False
tb0034,True,False,False
tb0036,True,False,False
tb0037,True,False,False
tb0040,True,False,False
tb0042,True,False,False
tb0043,True,False,False
tb0045,True,False,False
tb0047,True,False,False
tb0049,True,False,False
tb0050,True,False,False
tb0051,True,False,False
tb0054,True,False,False
tb0057,True,False,False
tb0059,True,False,False
tb0062,True,False,False
tb0065,True,False,False
tb0066,True,False,False
tb0068,True,False,False
tb0069,True,False,False
tb0071,True,False,False
tb0075,True,False,False
tb0076,True,False,False
tb0079,True,False,False
tb0080,True,False,False
tb0081,True,False,False
tb0082,True,False,False
tb0083,True,False,False
tb0084,True,False,False
tb0085,True,False,False
tb0086,True,False,False
tb0087,True,False,False
tb0088,True,False,False
tb0089,True,False,False
tb0091,True,False,False
tb0092,True,False,False
tb0095,True,False,False
tb0096,True,False,False
tb0100,True,False,False
tb0103,True,False,False
tb0104,True,False,False
tb0108,True,False,False
tb0115,True,False,False
tb0117,True,False,False
tb0118,True,False,False
tb0120,True,False,False
tb0125,True,False,False
tb0128,True,False,False
tb0129,True,False,False
tb0132,True,False,False
tb0133,True,False,False
tb0134,True,False,False
tb0135,True,False,False
tb0136,True,False,False
tb0138,True,False,False
tb0139,True,False,False
tb0140,True,False,False
tb0145,True,False,False
tb0146,True,False,False
tb0147,True,False,False
tb0150,True,False,False
tb0151,True,False,False
tb0153,True,False,False
tb0154,True,False,False
tb0156,True,False,False
tb0166,True,False,False
tb0167,True,False,False
tb0174,True,False,False
tb0175,True,False,False
tb0176,True,False,False
tb0177,True,False,False
tb0183,True,False,False
tb0184,True,False,False
tb0186,True,False,False
tb0190,True,False,False
tb0192,True,False,False
tb0193,True,False,False
tb0194,True,False,False
tb0196,True,False,False
tb0197,True,False,False
tb0199,True,False,False
tb0200,True,False,False
tb0202,True,False,False
tb0203,True,False,False
tb0206,True,False,False
tb0209,True,False,False
tb0212,True,False,False
tb0216,True,False,False
tb0217,True,False,False
tb0221,True,False,False
tb0223,True,False,False
tb0226,True,False,False
tb0227,True,False,False
tb0228,True,False,False
tb0229,True,False,False
tb0234,True,False,False
tb0236,True,False,False
tb0237,True,False,False
tb0238,True,False,False
tb0239,True,False,False
tb0240,True,False,False
tb0242,True,False,False
tb0246,True,False,False
tb0248,True,False,False
tb0252,True,False,False
tb0253,True,False,False
tb0256,True,False,False
tb0260,True,False,False
tb0264,True,False,False
tb0267,True,False,False
tb0269,True,False,False
tb0270,True,False,False
tb0271,True,False,False
tb0274,True,False,False
tb0275,True,False,False
tb0282,True,False,False
tb0283,True,False,False
tb0284,True,False,False
tb0285,True,False,False
tb0286,True,False,False
tb0288,True,False,False
tb0289,True,False,False
tb0290,True,False,False
tb0291,True,False,False
tb0292,True,False,False
tb0293,True,False,False
tb0294,True,False,False
tb0299,True,False,False
tb0300,True,False,False
tb0301,True,False,False
tb0303,True,False,False
tb0306,True,False,False
tb0307,True,False,False
tb0309,True,False,False
tb0311,True,False,False
tb0313,True,False,False
h4204,False,True,False
h2821,False,True,False
h1192,False,True,False
h1334,False,True,False
h1350,False,True,False
h0133,False,True,False
h4279,False,True,False
h1386,False,True,False
h1009,False,True,False
h3618,False,True,False
h2186,False,True,False
h0478,False,True,False
h4392,False,True,False
h2174,False,True,False
h1452,False,True,False
h0701,False,True,False
h0117,False,True,False
h4820,False,True,False
h0210,False,True,False
h0454,False,True,False
h4852,False,True,False
h4985,False,True,False
h0982,False,True,False
h0890,False,True,False
h0629,False,True,False
h1052,False,True,False
h0794,False,True,False
h2590,False,True,False
h3782,False,True,False
h3993,False,True,False
h1445,False,True,False
h1604,False,True,False
h3437,False,True,False
h0026,False,True,False
h4769,False,True,False
h1677,False,True,False
h1775,False,True,False
h4663,False,True,False
h3924,False,True,False
h2920,False,True,False
h0125,False,True,False
h3639,False,True,False
h0198,False,True,False
h4763,False,True,False
h3168,False,True,False
h1243,False,True,False
h4862,False,True,False
h2768,False,True,False
h0412,False,True,False
h4988,False,True,False
h3870,False,True,False
h3476,False,True,False
h2183,False,True,False
h3113,False,True,False
h2482,False,True,False
h0023,False,True,False
h0121,False,True,False
h4596,False,True,False
h1818,False,True,False
h2027,False,True,False
h4154,False,True,False
h0952,False,True,False
h2815,False,True,False
h3517,False,True,False
h0243,False,True,False
h3996,False,True,False
h2071,False,True,False
h3640,False,True,False
h3135,False,True,False
h3280,False,True,False
h2779,False,True,False
h2849,False,True,False
h0868,False,True,False
h1970,False,True,False
h3068,False,True,False
h3513,False,True,False
h4157,False,True,False
h0250,False,True,False
h0970,False,True,False
h0872,False,True,False
h0098,False,True,False
h4641,False,True,False
h3553,False,True,False
h2626,False,True,False
h2353,False,True,False
h2317,False,True,False
h2368,False,True,False
h3159,False,True,False
h1608,False,True,False
h4259,False,True,False
h1486,False,True,False
h1826,False,True,False
h3428,False,True,False
h3919,False,True,False
h4523,False,True,False
h1930,False,True,False
h4324,False,True,False
h1424,False,True,False
h3431,False,True,False
h2288,False,True,False
tb0541,False,True,False
tb0053,False,True,False
tb0137,False,True,False
tb0469,False,True,False
tb0279,False,True,False
tb0429,False,True,False
tb1141,False,True,False
tb1175,False,True,False
tb0205,False,True,False
tb0897,False,True,False
tb0795,False,True,False
tb0019,False,True,False
tb0262,False,True,False
tb0191,False,True,False
tb0594,False,True,False
tb0899,False,True,False
tb0021,False,True,False
tb0692,False,True,False
tb0503,False,True,False
tb1093,False,True,False
tb0098,False,True,False
tb0287,False,True,False
tb0232,False,True,False
tb1178,False,True,False
tb1079,False,True,False
tb0073,False,True,False
tb0987,False,True,False
tb0266,False,True,False
tb0056,False,True,False
tb0418,False,True,False
tb1139,False,True,False
tb0749,False,True,False
tb0980,False,True,False
tb0825,False,True,False
tb0322,False,True,False
tb1185,False,True,False
tb0625,False,True,False
tb0841,False,True,False
tb1188,False,True,False
tb0241,False,True,False
tb0357,False,True,False
tb0905,False,True,False
tb0032,False,True,False
tb0007,False,True,False
tb0321,False,True,False
tb1148,False,True,False
tb0382,False,True,False
tb0945,False,True,False
tb0826,False,True,False
tb0575,False,True,False
tb0352,False,True,False
tb0680,False,True,False
tb0662,False,True,False
tb0710,False,True,False
tb0907,False,True,False
tb1199,False,True,False
tb1014,False,True,False
tb0162,False,True,False
tb0837,False,True,False
tb0734,False,True,False
tb0600,False,True,False
tb0563,False,True,False
tb0397,False,True,False
tb0863,False,True,False
tb0163,False,True,False
tb0849,False,True,False
tb0796,False,True,False
tb0467,False,True,False
tb0918,False,True,False
tb0219,False,True,False
tb1167,False,True,False
tb0660,False,True,False
tb0346,False,True,False
tb0643,False,True,False
tb0626,False,True,False
tb0170,False,True,False
tb0277,False,True,False
tb0420,False,True,False
tb0327,False,True,False
tb0280,False,True,False
tb0564,False,True,False
tb0374,False,True,False
tb0544,False,True,False
tb0094,False,True,False
tb0251,False,True,False
tb0179,False,True,False
tb0653,False,True,False
tb0148,False,True,False
tb0201,False,True,False
tb1160,False,True,False
tb1041,False,True,False
tb0077,False,True,False
tb0758,False,True,False
tb1157,False,True,False
tb1170,False,True,False
tb0700,False,True,False
tb0999,False,True,False
tb0777,False,True,False
tb0431,False,True,False
tb0052,False,True,False
h1339,False,False,True
h0686,False,False,True
h3675,False,False,True
h4819,False,False,True
h2819,False,False,True
h1006,False,False,True
h4117,False,False,True
h1706,False,False,True
h1658,False,False,True
h2923,False,False,True
h4252,False,False,True
h4866,False,False,True
h3868,False,False,True
h2364,False,False,True
h4044,False,False,True
h1145,False,False,True
h1908,False,False,True
h3156,False,False,True
h0487,False,False,True
h1295,False,False,True
h0632,False,False,True
h1238,False,False,True
h3563,False,False,True
h0135,False,False,True
h0426,False,False,True
h3347,False,False,True
h1189,False,False,True
h0129,False,False,True
h0810,False,False,True
h2855,False,False,True
h4484,False,False,True
h2907,False,False,True
h1770,False,False,True
h4115,False,False,True
h1805,False,False,True
h2926,False,False,True
h2848,False,False,True
h1313,False,False,True
h4433,False,False,True
h0685,False,False,True
h4522,False,False,True
h4158,False,False,True
h0935,False,False,True
h4203,False,False,True
h2890,False,False,True
h0553,False,False,True
h3992,False,False,True
h3245,False,False,True
h4445,False,False,True
h1910,False,False,True
h1934,False,False,True
h1262,False,False,True
h3093,False,False,True
h3207,False,False,True
h0610,False,False,True
h2242,False,False,True
h2296,False,False,True
h1739,False,False,True
h0878,False,False,True
h0213,False,False,True
h2872,False,False,True
h3712,False,False,True
h0495,False,False,True
h4572,False,False,True
h4779,False,False,True
h4033,False,False,True
h4675,False,False,True
h3706,False,False,True
h2433,False,False,True
h3594,False,False,True
h1799,False,False,True
h4173,False,False,True
h1580,False,False,True
h0501,False,False,True
h4294,False,False,True
h1125,False,False,True
h1603,False,False,True
h0393,False,False,True
h0245,False,False,True
h4868,False,False,True
h1581,False,False,True
h3850,False,False,True
h3977,False,False,True
h0417,False,False,True
h0584,False,False,True
h4313,False,False,True
h4789,False,False,True
h4061,False,False,True
h4350,False,False,True
h2827,False,False,True
h4188,False,False,True
h0385,False,False,True
h0219,False,False,True
h2880,False,False,True
h2953,False,False,True
h3625,False,False,True
h2543,False,False,True
h4212,False,False,True
h2962,False,False,True
h3418,False,False,True
tb0298,False,False,True
tb0523,False,False,True
tb1022,False,False,True
tb1143,False,False,True
tb1013,False,False,True
tb0765,False,False,True
tb0033,False,False,True
tb1123,False,False,True
tb0107,False,False,True
tb0554,False,False,True
tb0887,False,False,True
tb0619,False,False,True
tb0354,False,False,True
tb0168,False,False,True
tb1186,False,False,True
tb1161,False,False,True
tb1106,False,False,True
tb0378,False,False,True
tb0003,False,False,True
tb0998,False,False,True
tb0319,False,False,True
