,train,val,test
h0862,True,False,False
h0863,True,False,False
h0864,True,False,False
h0865,True,False,False
h0867,True,False,False
h0868,True,False,False
h0870,True,False,False
h0871,True,False,False
h0872,True,False,False
h0873,True,False,False
h0874,True,False,False
h0875,True,False,False
h0876,True,False,False
h0877,True,False,False
h0878,True,False,False
h0880,True,False,False
h0883,True,False,False
h0884,True,False,False
h0887,True,False,False
h0888,True,False,False
h0889,True,False,False
h0890,True,False,False
h0891,True,False,False
h0892,True,False,False
h0896,True,False,False
h0897,True,False,False
h0898,True,False,False
h0902,True,False,False
h0903,True,False,False
h0904,True,False,False
h0905,True,False,False
h0906,True,False,False
h0908,True,False,False
h0909,True,False,False
h0910,True,False,False
h0911,True,False,False
h0912,True,False,False
h0913,True,False,False
h0914,True,False,False
h0915,True,False,False
h0916,True,False,False
h0917,True,False,False
h0918,True,False,False
h0919,True,False,False
h0921,True,False,False
h0922,True,False,False
h0924,True,False,False
h0925,True,False,False
h0928,True,False,False
h0930,True,False,False
h0931,True,False,False
h0933,True,False,False
h0934,True,False,False
h0935,True,False,False
h0939,True,False,False
h0940,True,False,False
h0942,True,False,False
h0943,True,False,False
h0944,True,False,False
h0945,True,False,False
h0946,True,False,False
h0947,True,False,False
h0948,True,False,False
h0949,True,False,False
h0950,True,False,False
h0951,True,False,False
h0952,True,False,False
h0953,True,False,False
h0954,True,False,False
h0955,True,False,False
h0958,True,False,False
h0960,True,False,False
h0961,True,False,False
h0962,True,False,False
h0963,True,False,False
h0966,True,False,False
h0967,True,False,False
h0968,True,False,False
h0970,True,False,False
h0973,True,False,False
h0975,True,False,False
h0976,True,False,False
h0977,True,False,False
h0978,True,False,False
h0979,True,False,False
h0982,True,False,False
h0983,True,False,False
h0984,True,False,False
h0985,True,False,False
h0986,True,False,False
h0987,True,False,False
h0988,True,False,False
h0989,True,False,False
h0990,True,False,False
h0991,True,False,False
h0992,True,False,False
h0993,True,False,False
h0995,True,False,False
h0996,True,False,False
h0997,True,False,False
h0998,True,False,False
h0999,True,False,False
h1002,True,False,False
h1003,True,False,False
h1004,True,False,False
h1005,True,False,False
h1006,True,False,False
h1007,True,False,False
h1008,True,False,False
h1009,True,False,False
h1010,True,False,False
h1012,True,False,False
h1013,True,False,False
h1015,True,False,False
h1016,True,False,False
h1017,True,False,False
h1019,True,False,False
h1020,True,False,False
h1022,True,False,False
h1023,True,False,False
h1024,True,False,False
h1025,True,False,False
h1026,True,False,False
h1027,True,False,False
h1028,True,False,False
h1030,True,False,False
h1031,True,False,False
h1032,True,False,False
h1033,True,False,False
h1034,True,False,False
h1035,True,False,False
h1036,True,False,False
h1037,True,False,False
h1038,True,False,False
h1039,True,False,False
h1042,True,False,False
h1044,True,False,False
h1045,True,False,False
h1046,True,False,False
h1047,True,False,False
h1048,True,False,False
h1049,True,False,False
h1050,True,False,False
h1051,True,False,False
h1052,True,False,False
h1053,True,False,False
h1056,True,False,False
h1057,True,False,False
h1058,True,False,False
h1059,True,False,False
h1060,True,False,False
h1061,True,False,False
h1062,True,False,False
h1063,True,False,False
h1064,True,False,False
h1065,True,False,False
h1066,True,False,False
h1068,True,False,False
h1069,True,False,False
h1070,True,False,False
h1073,True,False,False
h1074,True,False,False
h1075,True,False,False
h1076,True,False,False
h1077,True,False,False
h1078,True,False,False
h1079,True,False,False
h1082,True,False,False
h1084,True,False,False
h1087,True,False,False
h1088,True,False,False
h1089,True,False,False
h1090,True,False,False
h1091,True,False,False
h1092,True,False,False
h1094,True,False,False
h1095,True,False,False
h1099,True,False,False
h1100,True,False,False
h1101,True,False,False
h1102,True,False,False
h1103,True,False,False
h1105,True,False,False
h1107,True,False,False
h1111,True,False,False
h1114,True,False,False
h1116,True,False,False
h1117,True,False,False
h1118,True,False,False
h1121,True,False,False
h1125,True,False,False
h1128,True,False,False
h1129,True,False,False
h1130,True,False,False
h1132,True,False,False
h1133,True,False,False
h1134,True,False,False
h1135,True,False,False
h1136,True,False,False
h1137,True,False,False
h1138,True,False,False
h1139,True,False,False
h1140,True,False,False
h1141,True,False,False
h1143,True,False,False
h1146,True,False,False
h1147,True,False,False
h1150,True,False,False
h1151,True,False,False
h1153,True,False,False
h1154,True,False,False
h1155,True,False,False
h1156,True,False,False
h1159,True,False,False
h1160,True,False,False
h1162,True,False,False
h1164,True,False,False
h1165,True,False,False
h1166,True,False,False
h1169,True,False,False
h1170,True,False,False
h1171,True,False,False
h1172,True,False,False
h1173,True,False,False
h1174,True,False,False
h1175,True,False,False
h1177,True,False,False
h1178,True,False,False
h1181,True,False,False
h1182,True,False,False
h1183,True,False,False
h1184,True,False,False
h1185,True,False,False
h1186,True,False,False
h1187,True,False,False
h1188,True,False,False
h1189,True,False,False
h1191,True,False,False
h1192,True,False,False
h1193,True,False,False
h1194,True,False,False
h1195,True,False,False
h1196,True,False,False
h1198,True,False,False
h1199,True,False,False
h1200,True,False,False
h1202,True,False,False
h1204,True,False,False
h1205,True,False,False
h1207,True,False,False
h1209,True,False,False
h1210,True,False,False
h1213,True,False,False
h1215,True,False,False
h1217,True,False,False
h1218,True,False,False
h1219,True,False,False
h1220,True,False,False
h1222,True,False,False
h1223,True,False,False
h1224,True,False,False
h1226,True,False,False
h1227,True,False,False
h1229,True,False,False
h1230,True,False,False
h1233,True,False,False
h1234,True,False,False
h1237,True,False,False
h1238,True,False,False
h1239,True,False,False
h1240,True,False,False
tb0005,True,False,False
tb0006,True,False,False
tb0007,True,False,False
tb0012,True,False,False
tb0014,True,False,False
tb0015,True,False,False
tb0018,True,False,False
tb0020,True,False,False
tb0024,True,False,False
tb0026,True,False,False
tb0027,True,False,False
tb0029,True,False,False
tb0031,True,False,False
tb0034,True,False,False
tb0036,True,False,False
tb0037,True,False,False
tb0045,True,False,False
tb0047,True,False,False
tb0050,True,False,False
tb0051,True,False,False
tb0052,True,False,False
tb0053,True,False,False
tb0054,True,False,False
tb0056,True,False,False
tb0057,True,False,False
tb0062,True,False,False
tb0065,True,False,False
tb0069,True,False,False
tb0071,True,False,False
tb0073,True,False,False
tb0076,True,False,False
tb0079,True,False,False
tb0080,True,False,False
tb0081,True,False,False
tb0082,True,False,False
tb0084,True,False,False
tb0086,True,False,False
tb0087,True,False,False
tb0090,True,False,False
tb0091,True,False,False
tb0092,True,False,False
tb0094,True,False,False
tb0095,True,False,False
tb0098,True,False,False
tb0100,True,False,False
tb0103,True,False,False
tb0107,True,False,False
tb0108,True,False,False
tb0115,True,False,False
tb0117,True,False,False
tb0118,True,False,False
tb0120,True,False,False
tb0124,True,False,False
tb0125,True,False,False
tb0126,True,False,False
tb0128,True,False,False
tb0132,True,False,False
tb0133,True,False,False
tb0134,True,False,False
tb0135,True,False,False
tb0136,True,False,False
tb0137,True,False,False
tb0139,True,False,False
tb0141,True,False,False
tb0142,True,False,False
tb0146,True,False,False
tb0148,True,False,False
tb0153,True,False,False
tb0154,True,False,False
tb0155,True,False,False
tb0156,True,False,False
tb0162,True,False,False
tb0163,True,False,False
tb0164,True,False,False
tb0166,True,False,False
tb0168,True,False,False
tb0170,True,False,False
tb0174,True,False,False
tb0176,True,False,False
tb0177,True,False,False
tb0179,True,False,False
tb0183,True,False,False
tb0184,True,False,False
tb0186,True,False,False
tb0190,True,False,False
tb0191,True,False,False
tb0194,True,False,False
tb0196,True,False,False
tb0197,True,False,False
tb0199,True,False,False
tb0200,True,False,False
tb0201,True,False,False
tb0202,True,False,False
tb0203,True,False,False
tb0205,True,False,False
tb0208,True,False,False
tb0209,True,False,False
tb0212,True,False,False
tb0216,True,False,False
tb0219,True,False,False
tb0221,True,False,False
tb0226,True,False,False
tb0227,True,False,False
tb0228,True,False,False
tb0229,True,False,False
tb0231,True,False,False
tb0232,True,False,False
tb0234,True,False,False
tb0235,True,False,False
tb0237,True,False,False
tb0240,True,False,False
tb0241,True,False,False
tb0242,True,False,False
tb0244,True,False,False
tb0246,True,False,False
tb0251,True,False,False
tb0252,True,False,False
tb0256,True,False,False
tb0260,True,False,False
tb0262,True,False,False
tb0264,True,False,False
tb0266,True,False,False
tb0267,True,False,False
tb0270,True,False,False
tb0271,True,False,False
tb0273,True,False,False
tb0274,True,False,False
tb0277,True,False,False
tb0279,True,False,False
tb0282,True,False,False
tb0283,True,False,False
tb0284,True,False,False
tb0285,True,False,False
tb0287,True,False,False
tb0288,True,False,False
tb0290,True,False,False
tb0291,True,False,False
tb0292,True,False,False
tb0293,True,False,False
tb0294,True,False,False
tb0297,True,False,False
tb0298,True,False,False
tb0299,True,False,False
tb0300,True,False,False
tb0301,True,False,False
tb0303,True,False,False
tb0306,True,False,False
tb0307,True,False,False
tb0311,True,False,False
tb0313,True,False,False
h3288,False,True,False
h4179,False,True,False
h4829,False,True,False
h0733,False,True,False
h2117,False,True,False
h0096,False,True,False
h1567,False,True,False
h4789,False,True,False
h4254,False,True,False
h2519,False,True,False
h1236,False,True,False
h4727,False,True,False
h4229,False,True,False
h4775,False,True,False
h1826,False,True,False
h2797,False,True,False
h0971,False,True,False
h1370,False,True,False
h1883,False,True,False
h1494,False,True,False
h0209,False,True,False
h0165,False,True,False
h0536,False,True,False
h3840,False,True,False
h3835,False,True,False
h1554,False,True,False
h0576,False,True,False
h4676,False,True,False
h4797,False,True,False
h0920,False,True,False
h2534,False,True,False
h2474,False,True,False
h4015,False,True,False
h2538,False,True,False
h0626,False,True,False
h0866,False,True,False
h2687,False,True,False
h0965,False,True,False
h4379,False,True,False
h1072,False,True,False
h4124,False,True,False
h3182,False,True,False
h1158,False,True,False
h3942,False,True,False
h1816,False,True,False
h4080,False,True,False
h0391,False,True,False
h2254,False,True,False
h4136,False,True,False
h3581,False,True,False
h0448,False,True,False
h4777,False,True,False
h2614,False,True,False
h1145,False,True,False
h2007,False,True,False
h1553,False,True,False
h1864,False,True,False
h4100,False,True,False
h2890,False,True,False
h1894,False,True,False
h0463,False,True,False
h3416,False,True,False
h0132,False,True,False
h2394,False,True,False
h1011,False,True,False
h2582,False,True,False
h4760,False,True,False
h3911,False,True,False
h3070,False,True,False
h3853,False,True,False
h4158,False,True,False
h0179,False,True,False
h4844,False,True,False
h0082,False,True,False
h3013,False,True,False
h0394,False,True,False
h4691,False,True,False
h3336,False,True,False
h1408,False,True,False
h3876,False,True,False
h2206,False,True,False
h1371,False,True,False
h1991,False,True,False
h1496,False,True,False
h1450,False,True,False
h2446,False,True,False
h2920,False,True,False
h3251,False,True,False
h1764,False,True,False
h1246,False,True,False
h0647,False,True,False
h0172,False,True,False
h1355,False,True,False
h4348,False,True,False
h2083,False,True,False
h1978,False,True,False
h1699,False,True,False
h3066,False,True,False
h0568,False,True,False
h2228,False,True,False
tb0305,False,True,False
tb0644,False,True,False
tb0348,False,True,False
tb1084,False,True,False
tb0138,False,True,False
tb0823,False,True,False
tb0253,False,True,False
tb0063,False,True,False
tb0236,False,True,False
tb0995,False,True,False
tb0469,False,True,False
tb0898,False,True,False
tb0609,False,True,False
tb0478,False,True,False
tb0684,False,True,False
tb0507,False,True,False
tb1079,False,True,False
tb0806,False,True,False
tb0393,False,True,False
tb0621,False,True,False
tb0686,False,True,False
tb0223,False,True,False
tb0309,False,True,False
tb0150,False,True,False
tb0964,False,True,False
tb0620,False,True,False
tb0954,False,True,False
tb0640,False,True,False
tb0814,False,True,False
tb0796,False,True,False
tb0004,False,True,False
tb1163,False,True,False
tb0248,False,True,False
tb1044,False,True,False
tb0867,False,True,False
tb0175,False,True,False
tb1022,False,True,False
tb1065,False,True,False
tb0724,False,True,False
tb0875,False,True,False
tb0734,False,True,False
tb0147,False,True,False
tb1075,False,True,False
tb0667,False,True,False
tb0532,False,True,False
tb0635,False,True,False
tb0104,False,True,False
tb1165,False,True,False
tb0595,False,True,False
tb0930,False,True,False
tb0849,False,True,False
tb0752,False,True,False
tb0369,False,True,False
tb0831,False,True,False
tb1114,False,True,False
tb0289,False,True,False
tb1029,False,True,False
tb0420,False,True,False
tb0238,False,True,False
tb0405,False,True,False
tb0903,False,True,False
tb0497,False,True,False
tb0623,False,True,False
tb0472,False,True,False
tb0413,False,True,False
tb0442,False,True,False
tb0750,False,True,False
tb0193,False,True,False
tb0569,False,True,False
tb0032,False,True,False
tb1019,False,True,False
tb0049,False,True,False
tb0643,False,True,False
tb0784,False,True,False
tb0019,False,True,False
tb0888,False,True,False
tb0786,False,True,False
tb1086,False,True,False
tb0759,False,True,False
tb0813,False,True,False
tb0538,False,True,False
tb0096,False,True,False
tb1092,False,True,False
tb1175,False,True,False
tb0816,False,True,False
tb0269,False,True,False
tb0505,False,True,False
tb1031,False,True,False
tb0642,False,True,False
tb0040,False,True,False
tb0145,False,True,False
tb0790,False,True,False
tb0499,False,True,False
tb0068,False,True,False
tb0881,False,True,False
tb0955,False,True,False
tb1166,False,True,False
tb0017,False,True,False
tb0999,False,True,False
tb0255,False,True,False
h1868,False,False,True
h1966,False,False,True
h3436,False,False,True
h4191,False,False,True
h0417,False,False,True
h4794,False,False,True
h3729,False,False,True
h1703,False,False,True
h0321,False,False,True
h3148,False,False,True
h3614,False,False,True
h4905,False,False,True
h3233,False,False,True
h2257,False,False,True
h3219,False,False,True
h1928,False,False,True
h1701,False,False,True
h3259,False,False,True
h4745,False,False,True
h4024,False,False,True
h4566,False,False,True
h1104,False,False,True
h4996,False,False,True
h4326,False,False,True
h0972,False,False,True
h1389,False,False,True
h3157,False,False,True
h1650,False,False,True
h4449,False,False,True
h3332,False,False,True
h3467,False,False,True
h0337,False,False,True
h1935,False,False,True
h2492,False,False,True
h3916,False,False,True
h2168,False,False,True
h4989,False,False,True
h2242,False,False,True
h4943,False,False,True
h0360,False,False,True
h2496,False,False,True
h4725,False,False,True
h2590,False,False,True
h3146,False,False,True
h3643,False,False,True
h2992,False,False,True
h4611,False,False,True
h4831,False,False,True
h3542,False,False,True
h2296,False,False,True
h0547,False,False,True
h1884,False,False,True
h2916,False,False,True
h2271,False,False,True
h2573,False,False,True
h0926,False,False,True
h4307,False,False,True
h2282,False,False,True
h3441,False,False,True
h2823,False,False,True
h2104,False,False,True
h2057,False,False,True
h2091,False,False,True
h2261,False,False,True
h0418,False,False,True
h1211,False,False,True
h1122,False,False,True
h0390,False,False,True
h2749,False,False,True
h4973,False,False,True
h2900,False,False,True
h1152,False,False,True
h3763,False,False,True
h4660,False,False,True
h0055,False,False,True
h2471,False,False,True
h4061,False,False,True
h0969,False,False,True
h3420,False,False,True
h3101,False,False,True
h1572,False,False,True
h3879,False,False,True
h2391,False,False,True
h3224,False,False,True
h2084,False,False,True
h4855,False,False,True
h4180,False,False,True
h0079,False,False,True
h0882,False,False,True
h1083,False,False,True
h4568,False,False,True
h4155,False,False,True
h1489,False,False,True
h1235,False,False,True
h2220,False,False,True
h4983,False,False,True
h3862,False,False,True
h2119,False,False,True
h3480,False,False,True
h4653,False,False,True
tb0021,False,False,True
tb0075,False,False,True
tb0865,False,False,True
tb1197,False,False,True
tb0129,False,False,True
tb1183,False,False,True
tb0798,False,False,True
tb0493,False,False,True
tb0914,False,False,True
tb0425,False,False,True
tb0433,False,False,True
tb0455,False,False,True
tb0550,False,False,True
tb0374,False,False,True
tb0487,False,False,True
tb0114,False,False,True
tb0654,False,False,True
tb1131,False,False,True
tb0030,False,False,True
tb0042,False,False,True
tb0140,False,False,True
