,train,val,test
339,h0447,,
340,h0448,,
341,h0449,,
342,h0450,,
343,h0451,,
344,h0453,,
345,h0454,,
346,h0455,,
347,h0457,,
348,h0458,,
349,h0460,,
350,h0462,,
351,h0463,,
352,h0464,,
353,h0466,,
354,h0467,,
355,h0468,,
356,h0471,,
357,h0472,,
358,h0473,,
359,h0474,,
360,h0475,,
361,h0476,,
362,h0477,,
363,h0478,,
364,h0479,,
365,h0480,,
366,h0481,,
367,h0482,,
368,h0485,,
369,h0487,,
370,h0489,,
371,h0492,,
372,h0494,,
373,h0495,,
374,h0496,,
375,h0498,,
376,h0500,,
377,h0501,,
378,h0503,,
379,h0504,,
380,h0507,,
381,h0508,,
382,h0510,,
383,h0511,,
384,h0512,,
385,h0515,,
386,h0517,,
387,h0518,,
388,h0519,,
389,h0520,,
390,h0521,,
391,h0523,,
392,h0524,,
393,h0527,,
394,h0528,,
395,h0529,,
396,h0530,,
397,h0533,,
398,h0534,,
399,h0535,,
400,h0536,,
401,h0538,,
402,h0541,,
403,h0544,,
404,h0546,,
405,h0547,,
406,h0548,,
407,h0549,,
408,h0550,,
409,h0551,,
410,h0552,,
411,h0553,,
412,h0554,,
413,h0555,,
414,h0556,,
415,h0557,,
416,h0559,,
417,h0561,,
418,h0564,,
419,h0567,,
420,h0568,,
421,h0569,,
422,h0570,,
423,h0571,,
424,h0572,,
425,h0575,,
426,h0576,,
427,h0577,,
428,h0578,,
429,h0581,,
430,h0582,,
431,h0583,,
432,h0584,,
433,h0585,,
434,h0586,,
435,h0588,,
436,h0589,,
437,h0590,,
438,h0593,,
439,h0596,,
440,h0597,,
441,h0598,,
442,h0599,,
443,h0600,,
444,h0603,,
445,h0605,,
446,h0606,,
447,h0607,,
448,h0609,,
449,h0610,,
450,h0614,,
451,h0615,,
452,h0616,,
453,h0617,,
454,h0618,,
455,h0619,,
456,h0621,,
457,h0625,,
458,h0626,,
459,h0629,,
460,h0632,,
461,h0634,,
462,h0635,,
463,h0636,,
464,h0638,,
465,h0639,,
466,h0640,,
467,h0641,,
468,h0642,,
469,h0643,,
470,h0644,,
471,h0645,,
472,h0648,,
473,h0649,,
474,h0651,,
475,h0652,,
476,h0654,,
477,h0656,,
478,h0657,,
479,h0658,,
480,h0659,,
481,h0661,,
482,h0662,,
483,h0665,,
484,h0667,,
485,h0668,,
486,h0669,,
487,h0674,,
488,h0675,,
489,h0677,,
490,h0678,,
491,h0679,,
492,h0680,,
493,h0681,,
494,h0682,,
495,h0684,,
496,h0685,,
497,h0686,,
498,h0687,,
499,h0688,,
500,h0689,,
501,h0690,,
502,h0691,,
503,h0692,,
504,h0693,,
505,h0694,,
506,h0695,,
507,h0697,,
508,h0698,,
509,h0700,,
510,h0701,,
511,h0702,,
512,h0704,,
513,h0707,,
514,h0709,,
515,h0710,,
516,h0711,,
517,h0712,,
518,h0713,,
519,h0714,,
520,h0715,,
521,h0716,,
522,h0717,,
523,h0719,,
524,h0722,,
525,h0723,,
526,h0726,,
527,h0727,,
528,h0728,,
529,h0729,,
530,h0730,,
531,h0732,,
532,h0733,,
533,h0734,,
534,h0737,,
535,h0738,,
536,h0739,,
537,h0741,,
538,h0742,,
539,h0743,,
540,h0744,,
541,h0745,,
542,h0746,,
543,h0748,,
544,h0749,,
545,h0750,,
546,h0751,,
547,h0753,,
548,h0756,,
549,h0758,,
550,h0760,,
551,h0762,,
552,h0763,,
553,h0764,,
554,h0766,,
555,h0767,,
556,h0769,,
557,h0770,,
558,h0771,,
559,h0772,,
560,h0775,,
561,h0776,,
562,h0778,,
563,h0779,,
564,h0780,,
565,h0781,,
566,h0782,,
567,h0783,,
568,h0786,,
569,h0787,,
570,h0788,,
571,h0790,,
572,h0791,,
573,h0794,,
574,h0795,,
575,h0796,,
576,h0799,,
577,h0801,,
578,h0802,,
579,h0804,,
580,h0805,,
581,h0806,,
582,h0807,,
583,h0808,,
584,h0810,,
585,h0811,,
586,h0812,,
587,h0813,,
588,h0814,,
589,h0817,,
590,h0818,,
591,h0819,,
592,h0821,,
593,h0823,,
594,h0825,,
595,h0827,,
596,h0828,,
597,h0831,,
598,h0832,,
599,h0834,,
600,h0835,,
601,h0836,,
602,h0837,,
603,h0838,,
604,h0840,,
605,h0841,,
606,h0842,,
607,h0843,,
608,h0845,,
609,h0846,,
610,h0847,,
611,h0849,,
612,h0850,,
613,h0851,,
614,h0852,,
615,h0854,,
616,h0856,,
617,h0857,,
618,h0859,,
619,h0860,,
620,h0862,,
621,h0863,,
622,h0864,,
623,h0865,,
624,h0866,,
625,h0867,,
626,h0868,,
627,h0870,,
628,h0871,,
629,h0872,,
630,h0874,,
631,h0875,,
632,h0876,,
633,h0877,,
634,h0878,,
635,h0880,,
636,h0882,,
637,h0883,,
638,h0884,,
639,h0887,,
640,h0889,,
641,h0890,,
642,h0891,,
643,h0892,,
644,h0896,,
645,h0897,,
646,h0898,,
647,h0902,,
648,h0904,,
649,h0905,,
650,h0906,,
651,h0908,,
652,h0909,,
653,h0910,,
654,h0911,,
655,h0912,,
656,h0913,,
657,h0914,,
658,h0915,,
659,h0916,,
660,h0917,,
661,h0918,,
662,h0919,,
663,h0920,,
664,h0921,,
665,h0922,,
666,h0926,,
667,h0928,,
668,h0930,,
669,h0931,,
670,h0933,,
671,h0934,,
672,h0935,,
673,h0939,,
674,h0940,,
675,h0942,,
676,h0943,,
677,h0944,,
678,h0945,,
679,h0946,,
680,h0947,,
681,h0948,,
682,h0949,,
683,h0950,,
684,h0951,,
685,h0952,,
686,h0953,,
687,h0954,,
688,h0955,,
689,h0958,,
690,h0960,,
691,h0961,,
692,h0962,,
693,h0963,,
694,h0965,,
695,h0966,,
696,h0967,,
697,h0968,,
698,h0969,,
699,h0970,,
700,h0971,,
701,h0972,,
702,h0973,,
703,h0976,,
704,h0977,,
705,h0978,,
706,h0979,,
707,h0983,,
708,h0985,,
709,h0986,,
710,h0987,,
711,h0988,,
712,h0989,,
713,h0990,,
714,h0991,,
715,h0992,,
716,h0993,,
717,h0995,,
718,h0996,,
719,h0997,,
720,h0998,,
721,h0999,,
722,h1002,,
723,h1003,,
724,h1004,,
725,h1005,,
726,h1006,,
727,h1007,,
728,h1008,,
729,h1009,,
730,h1010,,
731,h1012,,
732,h1013,,
733,h1015,,
734,h1017,,
735,h1019,,
736,h1020,,
737,h1022,,
738,h1023,,
739,h1024,,
740,h1025,,
741,h1026,,
742,h1027,,
743,h1028,,
744,h1030,,
745,h1031,,
746,h1032,,
747,h1033,,
748,h1034,,
749,h1035,,
750,h1036,,
751,h1037,,
752,h1038,,
753,h1039,,
754,h1042,,
755,h1044,,
756,h1045,,
757,h1046,,
758,h1047,,
759,h1048,,
760,h1049,,
761,h1050,,
762,h1051,,
763,h1052,,
764,h1053,,
765,h1056,,
766,h1057,,
767,h1058,,
768,h1059,,
769,h1061,,
770,h1062,,
771,h1063,,
772,h1064,,
773,h1065,,
774,h1066,,
775,h1068,,
776,h1069,,
777,h1070,,
778,h1072,,
779,h1073,,
780,h1074,,
781,h1075,,
782,h1076,,
783,h1078,,
784,h1079,,
785,h1082,,
786,h1083,,
787,h1084,,
788,h1087,,
789,h1088,,
790,h1089,,
791,h1090,,
792,h1091,,
793,h1094,,
794,h1095,,
795,h1099,,
796,h1100,,
797,h1101,,
798,h1102,,
799,h1103,,
800,h1104,,
801,h1105,,
802,h1111,,
803,h1114,,
804,h1116,,
805,h1117,,
806,h1118,,
807,h1121,,
808,h1122,,
809,h1125,,
810,h1128,,
811,h1129,,
812,h1130,,
813,h1132,,
814,h1135,,
815,h1136,,
816,h1137,,
817,h1138,,
818,h1139,,
819,h1140,,
820,h1141,,
821,h1145,,
822,h1146,,
823,h1147,,
824,h1150,,
825,h1151,,
826,h1152,,
827,h1153,,
828,h1154,,
829,h1155,,
830,h1156,,
831,h1158,,
832,h1159,,
833,h1160,,
834,h1162,,
835,h1164,,
836,h1165,,
837,h1166,,
838,h1169,,
839,h1170,,
840,h1171,,
841,h1172,,
842,h1174,,
843,h1175,,
844,h1177,,
845,h1178,,
846,h1181,,
847,h1182,,
848,h1184,,
849,h1185,,
850,h1187,,
851,h1188,,
852,h1189,,
853,h1191,,
854,h1192,,
855,h1193,,
856,h1194,,
857,h1195,,
858,h1196,,
859,h1198,,
860,h1199,,
861,h1200,,
862,h1202,,
863,h1204,,
864,h1205,,
865,h1207,,
866,h1209,,
867,h1210,,
868,h1211,,
869,h1213,,
870,h1215,,
871,h1217,,
872,h1218,,
873,h1219,,
874,h1220,,
875,h1222,,
876,h1223,,
877,h1224,,
878,h1226,,
879,h1227,,
880,h1229,,
881,h1230,,
882,h1233,,
883,h1234,,
884,h1235,,
885,h1236,,
886,h1237,,
887,h1238,,
888,h1239,,
889,h1242,,
890,h1243,,
891,h1244,,
892,h1245,,
893,h1246,,
894,h1247,,
895,h1249,,
896,h1250,,
897,h1251,,
898,h1252,,
899,h1253,,
900,h1254,,
901,h1255,,
902,h1256,,
903,h1257,,
904,h1258,,
905,h1259,,
906,h1260,,
907,h1261,,
908,h1262,,
909,h1263,,
910,h1268,,
911,h1270,,
912,h1272,,
913,h1273,,
914,h1274,,
915,h1279,,
916,h1283,,
917,h1284,,
918,h1285,,
919,h1286,,
920,h1288,,
921,h1289,,
922,h1290,,
923,h1293,,
924,h1295,,
925,h1296,,
926,h1299,,
927,h1301,,
928,h1302,,
929,h1303,,
930,h1304,,
931,h1305,,
932,h1306,,
933,h1307,,
934,h1308,,
935,h1309,,
936,h1310,,
937,h1313,,
938,h1314,,
939,h1315,,
940,h1317,,
941,h1319,,
942,h1320,,
943,h1322,,
944,h1324,,
945,h1325,,
946,h1326,,
947,h1327,,
948,h1328,,
949,h1331,,
950,h1332,,
951,h1333,,
952,h1334,,
953,h1337,,
954,h1339,,
955,h1340,,
956,h1341,,
957,h1343,,
958,h1345,,
959,h1346,,
960,h1348,,
961,h1349,,
962,h1350,,
963,h1351,,
964,h1353,,
965,h1354,,
966,h1355,,
967,h1356,,
968,h1358,,
969,h1359,,
970,h1360,,
971,h1361,,
972,h1362,,
973,h1363,,
974,h1364,,
975,h1365,,
976,h1366,,
977,h1367,,
978,h1368,,
979,h1369,,
980,h1370,,
981,h1371,,
982,h1372,,
983,h1374,,
984,h1377,,
985,h1378,,
986,h1379,,
987,h1380,,
988,h1383,,
989,h1384,,
990,h1385,,
991,h1387,,
992,h1389,,
993,h1390,,
994,h1391,,
995,h1392,,
996,h1393,,
997,h1394,,
998,h1395,,
999,h1400,,
1000,h1401,,
1001,h1403,,
1002,h1404,,
1003,h1405,,
1004,h1406,,
1005,h1407,,
1006,h1408,,
1007,h1409,,
1008,h1410,,
1009,h1414,,
1010,h1416,,
1011,h1417,,
1012,h1418,,
1013,h1419,,
1014,h1420,,
1015,h1422,,
1016,h1423,,
1017,h1424,,
1018,h1426,,
1019,h1427,,
1020,h1430,,
1021,h1432,,
1022,h1433,,
1023,h1434,,
1024,h1435,,
1025,h1436,,
1026,h1438,,
1027,h1439,,
1028,h1441,,
1029,h1442,,
1030,h1443,,
1031,h1444,,
1032,h1445,,
1033,h1446,,
1034,h1448,,
1035,h1450,,
1036,h1451,,
1037,h1452,,
1038,h1453,,
1039,h1454,,
1040,h1455,,
1041,h1456,,
1042,h1459,,
1043,h1460,,
1044,h1461,,
1045,h1462,,
1046,h1463,,
1047,h1465,,
1048,h1466,,
1049,h1468,,
1050,h1469,,
1051,h1470,,
1052,h1473,,
1053,h1475,,
1054,h1478,,
1055,h1480,,
1056,h1481,,
1057,h1483,,
1058,h1485,,
1059,h1486,,
1060,h1488,,
1061,h1489,,
1062,h1490,,
1063,h1492,,
1064,h1496,,
1065,h1497,,
1066,h1498,,
1067,h1502,,
1068,h1503,,
1069,h1505,,
1070,h1506,,
1071,h1507,,
1072,h1508,,
1073,h1509,,
1074,h1511,,
1075,h1512,,
1076,h1514,,
1077,h1516,,
1078,h1517,,
1079,h1518,,
1080,h1519,,
1081,h1520,,
1082,h1521,,
1083,h1522,,
1084,h1523,,
1085,h1524,,
1086,h1525,,
1087,h1526,,
1088,h1528,,
1089,h1529,,
1090,h1530,,
1091,h1531,,
1092,h1532,,
1093,h1533,,
1094,h1534,,
1095,h1535,,
1096,h1537,,
1097,h1538,,
1098,h1539,,
1099,h1540,,
1100,h1541,,
1101,h1542,,
1102,h1544,,
1103,h1546,,
1104,h1549,,
1105,h1550,,
1106,h1552,,
1107,h1553,,
1108,h1554,,
1109,h1555,,
1110,h1556,,
1111,h1557,,
1112,h1558,,
1113,h1559,,
1114,h1560,,
1115,h1561,,
1116,h1562,,
1117,h1563,,
1118,h1564,,
1119,h1565,,
1120,h1567,,
1121,h1568,,
1122,h1570,,
1123,h1571,,
1124,h1572,,
1125,h1573,,
1126,h1576,,
1127,h1577,,
1128,h1578,,
1129,h1579,,
1130,h1580,,
1131,h1581,,
1132,h1582,,
1133,h1584,,
1134,h1586,,
1135,h1590,,
1136,h1592,,
1137,h1594,,
1138,h1595,,
1139,h1597,,
1140,h1600,,
1141,h1601,,
1142,h1602,,
1143,h1603,,
1144,h1604,,
1145,h1605,,
1146,h1607,,
1147,h1608,,
1148,h1609,,
1149,h1613,,
1150,h1614,,
1151,h1615,,
1152,h1616,,
1153,h1618,,
1154,h1620,,
1155,h1621,,
1156,h1624,,
1157,h1625,,
1158,h1626,,
1159,h1627,,
1160,h1628,,
1161,h1630,,
1162,h1631,,
1163,h1632,,
1164,h1634,,
1165,h1636,,
1166,h1637,,
1167,h1638,,
1168,h1641,,
1169,h1642,,
1170,h1643,,
1171,h1645,,
1172,h1647,,
1173,h1648,,
1174,h1649,,
1175,h1650,,
1176,h1651,,
1177,h1652,,
1178,h1653,,
1179,h1654,,
1180,h1656,,
1181,h1657,,
1182,h1658,,
1183,h1659,,
1184,h1660,,
1185,h1661,,
1186,h1662,,
1187,h1663,,
1188,h1664,,
1189,h1665,,
1190,h1666,,
1191,h1668,,
1192,h1669,,
1193,h1671,,
1194,h1672,,
1195,h1673,,
1196,h1675,,
1197,h1676,,
1198,h1677,,
1199,h1678,,
1200,h1680,,
1201,h1681,,
1202,h1682,,
1203,h1683,,
1204,h1684,,
1205,h1686,,
1206,h1687,,
1207,h1688,,
1208,h1689,,
1209,h1690,,
1210,h1691,,
1211,h1694,,
1212,h1695,,
1213,h1698,,
1214,h1699,,
1215,h1702,,
1216,h1703,,
1217,h1705,,
1218,h1706,,
1219,h1708,,
1220,h1709,,
1221,h1710,,
1222,h1711,,
1223,h1712,,
1224,h1713,,
1225,h1715,,
1226,h1716,,
1227,h1717,,
1228,h1718,,
1229,h1719,,
1230,h1720,,
1231,h1722,,
1232,h1723,,
1233,h1726,,
1234,h1727,,
1235,h1729,,
1236,h1731,,
1237,h1732,,
1238,h1733,,
1239,h1734,,
1240,h1736,,
1241,h1739,,
1242,h1741,,
1243,h1743,,
1244,h1744,,
1245,h1747,,
1246,h1751,,
1247,h1752,,
1248,h1753,,
1249,h1754,,
1250,h1755,,
1251,h1756,,
1252,h1758,,
1253,h1759,,
1254,h1760,,
1255,h1761,,
1256,h1763,,
1257,h1764,,
1258,h1766,,
1259,h1767,,
1260,h1768,,
1261,h1769,,
1262,h1770,,
1263,h1771,,
1264,h1772,,
1265,h1773,,
1266,h1774,,
1267,h1775,,
1268,h1778,,
1269,h1779,,
1270,h1781,,
1271,h1782,,
1272,h1783,,
1273,h1784,,
1274,h1786,,
1275,h1787,,
1276,h1789,,
1277,h1790,,
1278,h1791,,
1279,h1792,,
1280,h1793,,
1281,h1794,,
1282,h1795,,
1283,h1798,,
1284,h1799,,
1285,h1800,,
1286,h1801,,
1287,h1803,,
1288,h1804,,
1289,h1805,,
1290,h1807,,
1291,h1809,,
1292,h1810,,
1293,h1811,,
1294,h1813,,
1295,h1814,,
1296,h1815,,
1297,h1816,,
1298,h1818,,
1299,h1819,,
1300,h1820,,
1301,h1821,,
1302,h1822,,
1303,h1823,,
1304,h1824,,
1305,h1826,,
1306,h1827,,
1307,h1828,,
1308,h1829,,
1309,h1831,,
1310,h1832,,
1311,h1833,,
1312,h1834,,
1313,h1835,,
1314,h1837,,
1315,h1840,,
1316,h1841,,
1317,h1842,,
1318,h1843,,
1319,h1844,,
1320,h1845,,
1321,h1846,,
1322,h1847,,
1323,h1848,,
1324,h1849,,
1325,h1850,,
1326,h1851,,
1327,h1852,,
1328,h1854,,
1329,h1855,,
1330,h1856,,
1331,h1857,,
1332,h1858,,
1333,h1859,,
1334,h1862,,
1335,h1863,,
1336,h1864,,
1337,h1866,,
1338,h1868,,
1339,h1869,,
1340,h1870,,
1341,h1871,,
1342,h1875,,
1343,h1876,,
1344,h1877,,
1345,h1879,,
1346,h1881,,
1347,h1882,,
1348,h1883,,
1349,h1884,,
1350,h1885,,
1351,h1886,,
1352,h1887,,
1353,h1888,,
1354,h1889,,
1355,h1891,,
1356,h1893,,
1357,h1895,,
1358,h1898,,
1359,h1899,,
1360,h1902,,
1361,h1903,,
1362,h1906,,
1363,h1907,,
1364,h1908,,
1365,h1910,,
1366,h1912,,
1367,h1913,,
1368,h1914,,
1369,h1915,,
1370,h1916,,
1371,h1917,,
1372,h1918,,
1373,h1919,,
1374,h1920,,
1375,h1923,,
1376,h1924,,
1377,h1925,,
1378,h1928,,
1379,h1929,,
1380,h1930,,
1381,h1931,,
1382,h1932,,
1383,h1933,,
1384,h1934,,
1385,h1935,,
1386,h1937,,
1387,h1938,,
1388,h1940,,
1389,h1942,,
1390,h1944,,
1391,h1945,,
1392,h1949,,
1393,h1950,,
1394,h1951,,
1395,h1953,,
1396,h1955,,
1397,h1956,,
1398,h1958,,
1399,h1959,,
1400,h1960,,
1401,h1961,,
1402,h1962,,
1403,h1963,,
1404,h1964,,
1405,h1966,,
1406,h1967,,
1407,h1968,,
1408,h1969,,
1409,h1970,,
1410,h1971,,
1411,h1972,,
1412,h1974,,
1413,h1975,,
1414,h1976,,
1415,h1978,,
1416,h1979,,
1417,h1980,,
1418,h1981,,
1419,h1982,,
1420,h1984,,
1421,h1985,,
1422,h1986,,
1423,h1987,,
1424,h1988,,
1425,h1989,,
1426,h1990,,
1427,h1991,,
1428,h1992,,
1429,h1993,,
1430,h1996,,
1431,h1997,,
1432,h2000,,
1433,h2003,,
1434,h2004,,
1435,h2006,,
1436,h2007,,
1437,h2008,,
1438,h2009,,
1439,h2010,,
1440,h2011,,
1441,h2013,,
1442,h2014,,
1443,h2015,,
1444,h2019,,
1445,h2020,,
1446,h2022,,
1447,h2023,,
1448,h2024,,
1449,h2025,,
1450,h2026,,
1451,h2027,,
1452,h2028,,
1453,h2029,,
1454,h2030,,
1455,h2032,,
1456,h2035,,
1457,h2038,,
1458,h2040,,
1459,h2041,,
1460,h2042,,
1461,h2043,,
1462,h2044,,
1463,h2045,,
1464,h2046,,
1465,h2047,,
1466,h2048,,
1467,h2049,,
1468,h2050,,
1469,h2051,,
1470,h2052,,
1471,h2055,,
1472,h2057,,
1473,h2058,,
1474,h2059,,
1475,h2062,,
1476,h2063,,
1477,h2064,,
1478,h2065,,
1479,h2066,,
1480,h2067,,
1481,h2068,,
1482,h2069,,
1483,h2070,,
1484,h2071,,
1485,h2074,,
1486,h2075,,
1487,h2076,,
1488,h2079,,
1489,h2081,,
1490,h2082,,
1491,h2083,,
1492,h2084,,
1493,h2086,,
1494,h2087,,
1495,h2089,,
1496,h2090,,
1497,h2091,,
1498,h2092,,
1499,h2093,,
1500,h2094,,
1501,h2095,,
1502,h2096,,
1503,h2097,,
1504,h2098,,
1505,h2099,,
1506,h2100,,
1507,h2101,,
1508,h2104,,
