,train,val,test
89,h0115,h4523,h4433
90,h0116,h4596,h4445
91,h0118,h4641,h4484
92,h0119,h4663,h4522
93,h0120,h4763,h4572
94,h0122,h4769,h4675
95,h0123,h4820,h4779
96,h0124,h4852,h4789
97,h0126,h4862,h4819
98,h0127,h4985,h4866
99,h0131,h4988,h4868
100,h0132,tb0007,tb0003
101,h0134,tb0019,tb0017
102,h0137,tb0021,tb0031
103,h0138,tb0032,tb0033
104,h0140,tb0052,tb0063
105,h0141,tb0053,tb0090
106,h0142,tb0056,tb0107
107,h0143,tb0073,tb0114
108,h0144,tb0077,tb0124
109,h0145,tb0094,tb0126
110,h0146,tb0098,tb0141
111,h0147,tb0137,tb0142
112,h0149,tb0148,tb0155
113,h0150,tb0162,tb0164
114,h0152,tb0163,tb0168
115,h0153,tb0170,tb0208
116,h0154,tb0179,tb0231
117,h0155,tb0191,tb0235
118,h0156,tb0201,tb0244
119,h0157,tb0205,tb0250
120,h0158,tb0219,tb0255
121,h0159,tb0232,tb0273
122,h0160,tb0241,tb0297
123,h0161,tb0251,tb0298
124,h0163,tb0262,tb0305
125,h0164,tb0266,tb0319
126,h0165,tb0277,tb0326
127,h0166,tb0279,tb0354
128,h0167,tb0280,tb0361
129,h0168,tb0287,tb0364
130,h0169,tb0321,tb0366
131,h0170,tb0322,tb0370
132,h0171,tb0327,tb0372
133,h0172,tb0346,tb0376
134,h0174,tb0352,tb0378
135,h0176,tb0357,tb0386
136,h0178,tb0374,tb0388
137,h0179,tb0382,tb0391
138,h0180,tb0397,tb0392
139,h0181,tb0418,tb0399
140,h0182,tb0420,tb0402
141,h0184,tb0429,tb0413
142,h0186,tb0431,tb0433
143,h0187,tb0467,tb0473
144,h0188,tb0469,tb0484
145,h0189,tb0503,tb0510
146,h0190,tb0541,tb0512
147,h0192,tb0544,tb0518
148,h0193,tb0563,tb0523
149,h0194,tb0564,tb0536
150,h0195,tb0575,tb0552
151,h0196,tb0594,tb0554
152,h0199,tb0600,tb0587
153,h0201,tb0625,tb0607
154,h0202,tb0626,tb0619
155,h0203,tb0643,tb0634
156,h0204,tb0653,tb0635
157,h0208,tb0660,tb0684
158,h0209,tb0662,tb0743
159,h0212,tb0680,tb0752
160,h0214,tb0692,tb0765
161,h0216,tb0700,tb0783
162,h0217,tb0710,tb0792
163,h0218,tb0734,tb0798
164,h0221,tb0749,tb0822
165,h0223,tb0758,tb0823
166,h0224,tb0777,tb0848
167,h0225,tb0795,tb0851
168,h0227,tb0796,tb0859
169,h0230,tb0825,tb0881
170,h0231,tb0826,tb0887
171,h0232,tb0837,tb0890
172,h0233,tb0841,tb0915
173,h0234,tb0849,tb0960
174,h0235,tb0863,tb0984
175,h0236,tb0897,tb0998
176,h0237,tb0899,tb1013
177,h0238,tb0905,tb1020
178,h0239,tb0907,tb1021
179,h0241,tb0918,tb1022
180,h0242,tb0945,tb1042
181,h0244,tb0980,tb1045
182,h0246,tb0987,tb1054
183,h0247,tb0999,tb1065
184,h0248,tb1014,tb1092
185,h0249,tb1041,tb1096
186,h0251,tb1079,tb1106
187,h0252,tb1093,tb1108
188,h0254,tb1139,tb1123
189,h0255,tb1141,tb1132
190,h0258,tb1148,tb1143
191,h0259,tb1157,tb1150
192,h0261,tb1160,tb1158
193,h0262,tb1167,tb1161
194,h0263,tb1170,tb1165
195,h0264,tb1175,tb1166
196,h0265,tb1178,tb1168
197,h0267,tb1185,tb1177
198,h0268,tb1188,tb1186
199,h0269,tb1199,tb1194
200,h0270,,
201,h0272,,
202,h0273,,
203,h0276,,
204,h0277,,
205,h0278,,
206,h0279,,
207,h0281,,
208,h0282,,
209,h0283,,
210,h0284,,
211,h0285,,
212,h0286,,
213,h0287,,
214,h0288,,
215,h0289,,
216,h0290,,
217,h0291,,
218,h0292,,
219,h0293,,
220,h0294,,
221,h0295,,
222,h0297,,
223,h0298,,
224,h0299,,
225,h0301,,
226,h0302,,
227,h0303,,
228,h0304,,
229,h0305,,
230,h0306,,
231,h0307,,
232,h0310,,
233,h0311,,
234,h0312,,
235,h0313,,
236,h0314,,
237,h0315,,
238,h0316,,
239,h0317,,
240,h0318,,
241,h0319,,
242,h0320,,
243,h0321,,
244,h0322,,
245,h0323,,
246,h0325,,
247,h0326,,
248,h0327,,
249,h0328,,
250,h0329,,
251,h0330,,
252,h0331,,
253,h0332,,
254,h0333,,
255,h0334,,
256,h0335,,
257,h0337,,
258,h0338,,
259,h0340,,
260,h0341,,
261,h0343,,
262,h0345,,
263,h0346,,
264,h0347,,
265,h0349,,
266,h0350,,
267,h0351,,
268,h0353,,
269,h0354,,
270,h0355,,
271,h0356,,
272,h0357,,
273,h0358,,
274,h0359,,
275,h0360,,
276,h0362,,
277,h0363,,
278,h0364,,
279,h0366,,
280,h0368,,
281,h0369,,
282,h0370,,
283,h0371,,
284,h0372,,
285,h0374,,
286,h0375,,
287,h0376,,
288,h0377,,
289,h0378,,
290,h0379,,
291,h0381,,
292,h0382,,
293,h0383,,
294,h0386,,
295,h0387,,
296,h0388,,
297,h0389,,
298,h0390,,
299,h0391,,
300,h0392,,
301,h0394,,
302,h0395,,
303,h0396,,
304,h0397,,
305,h0399,,
306,h0401,,
307,h0402,,
308,h0405,,
309,h0406,,
310,h0407,,
311,h0408,,
312,h0409,,
313,h0413,,
314,h0414,,
315,h0415,,
316,h0416,,
317,h0418,,
318,h0419,,
319,h0420,,
320,h0421,,
321,h0422,,
322,h0423,,
323,h0424,,
324,h0425,,
325,h0427,,
326,h0428,,
327,h0429,,
328,h0430,,
329,h0432,,
330,h0433,,
331,h0434,,
332,h0435,,
333,h0436,,
334,h0438,,
335,h0439,,
336,h0440,,
337,h0443,,
338,h0444,,
339,h0445,,
340,h0446,,
341,h0447,,
342,h0448,,
343,h0449,,
344,h0450,,
345,h0451,,
346,h0453,,
347,h0455,,
348,h0457,,
349,h0458,,
350,h0460,,
351,h0462,,
352,h0463,,
353,h0464,,
354,h0466,,
355,h0467,,
356,h0468,,
357,h0471,,
358,h0472,,
359,h0473,,
360,h0474,,
361,h0475,,
362,h0476,,
363,h0477,,
364,h0479,,
365,h0480,,
366,h0481,,
367,h0482,,
368,h0483,,
369,h0485,,
370,h0489,,
371,h0490,,
372,h0492,,
373,h0494,,
374,h0496,,
375,h0498,,
376,h0500,,
377,h0503,,
378,h0504,,
379,h0507,,
380,h0508,,
381,h0510,,
382,h0511,,
383,h0512,,
384,h0515,,
385,h0517,,
386,h0518,,
387,h0519,,
388,h0520,,
389,h0521,,
390,h0523,,
391,h0524,,
392,h0527,,
393,h0528,,
394,h0529,,
395,h0530,,
396,h0533,,
397,h0534,,
398,h0535,,
399,h0536,,
400,h0538,,
401,h0541,,
402,h0542,,
403,h0544,,
404,h0546,,
405,h0547,,
406,h0548,,
407,h0549,,
408,h0550,,
409,h0551,,
410,h0552,,
411,h0554,,
412,h0555,,
413,h0556,,
414,h0557,,
415,h0559,,
416,h0561,,
417,h0564,,
418,h0567,,
419,h0568,,
420,h0569,,
421,h0570,,
422,h0571,,
423,h0572,,
424,h0575,,
425,h0576,,
426,h0577,,
427,h0578,,
428,h0581,,
429,h0582,,
430,h0583,,
431,h0585,,
432,h0586,,
433,h0588,,
434,h0589,,
435,h0590,,
436,h0592,,
437,h0593,,
438,h0596,,
439,h0597,,
440,h0598,,
441,h0599,,
442,h0600,,
443,h0603,,
444,h0605,,
445,h0606,,
446,h0607,,
447,h0609,,
448,h0614,,
449,h0615,,
450,h0616,,
451,h0617,,
452,h0618,,
453,h0619,,
454,h0621,,
455,h0623,,
456,h0625,,
457,h0626,,
458,h0634,,
459,h0635,,
460,h0636,,
461,h0638,,
462,h0639,,
463,h0640,,
464,h0641,,
465,h0642,,
466,h0643,,
467,h0644,,
468,h0645,,
469,h0646,,
470,h0647,,
471,h0648,,
472,h0649,,
473,h0651,,
474,h0652,,
475,h0654,,
476,h0656,,
477,h0657,,
478,h0658,,
479,h0659,,
480,h0661,,
481,h0662,,
482,h0665,,
483,h0667,,
484,h0668,,
485,h0669,,
486,h0673,,
487,h0674,,
488,h0675,,
489,h0677,,
490,h0678,,
491,h0679,,
492,h0680,,
493,h0681,,
494,h0682,,
495,h0684,,
496,h0687,,
497,h0688,,
498,h0689,,
499,h0690,,
500,h0691,,
501,h0692,,
502,h0693,,
503,h0694,,
504,h0695,,
505,h0697,,
506,h0698,,
507,h0700,,
508,h0702,,
509,h0704,,
510,h0707,,
511,h0709,,
512,h0710,,
513,h0711,,
514,h0712,,
515,h0713,,
516,h0714,,
517,h0715,,
518,h0716,,
519,h0717,,
520,h0719,,
521,h0722,,
522,h0723,,
523,h0726,,
524,h0727,,
525,h0728,,
526,h0729,,
527,h0730,,
528,h0732,,
529,h0733,,
530,h0734,,
531,h0737,,
532,h0738,,
533,h0739,,
534,h0741,,
535,h0742,,
536,h0743,,
537,h0744,,
538,h0745,,
539,h0746,,
540,h0748,,
541,h0749,,
542,h0750,,
543,h0751,,
544,h0753,,
545,h0756,,
546,h0758,,
547,h0759,,
548,h0760,,
549,h0762,,
550,h0763,,
551,h0764,,
552,h0766,,
553,h0767,,
554,h0769,,
555,h0770,,
556,h0771,,
557,h0772,,
558,h0775,,
559,h0776,,
560,h0778,,
561,h0779,,
562,h0780,,
563,h0781,,
564,h0782,,
565,h0783,,
566,h0786,,
567,h0787,,
568,h0788,,
569,h0790,,
570,h0791,,
571,h0795,,
572,h0796,,
573,h0799,,
574,h0801,,
575,h0802,,
576,h0804,,
577,h0805,,
578,h0806,,
579,h0807,,
580,h0808,,
581,h0811,,
582,h0812,,
583,h0813,,
584,h0814,,
585,h0817,,
586,h0818,,
587,h0819,,
588,h0821,,
589,h0823,,
590,h0825,,
591,h0827,,
592,h0828,,
593,h0831,,
594,h0832,,
595,h0834,,
596,h0835,,
597,h0836,,
598,h0837,,
599,h0838,,
600,h0839,,
601,h0840,,
602,h0841,,
603,h0842,,
604,h0843,,
605,h0845,,
606,h0846,,
607,h0847,,
608,h0849,,
609,h0850,,
610,h0851,,
611,h0852,,
612,h0853,,
613,h0854,,
614,h0856,,
615,h0857,,
616,h0858,,
617,h0859,,
618,h0860,,
619,h0862,,
620,h0863,,
621,h0864,,
622,h0865,,
623,h0866,,
624,h0867,,
625,h0870,,
626,h0871,,
627,h0873,,
628,h0874,,
629,h0875,,
630,h0876,,
631,h0877,,
632,h0880,,
633,h0882,,
634,h0883,,
635,h0884,,
636,h0887,,
637,h0888,,
638,h0889,,
639,h0891,,
640,h0892,,
641,h0896,,
642,h0897,,
643,h0898,,
644,h0902,,
645,h0903,,
646,h0904,,
647,h0905,,
648,h0906,,
649,h0908,,
650,h0909,,
651,h0910,,
652,h0911,,
653,h0912,,
654,h0913,,
655,h0914,,
656,h0915,,
657,h0916,,
658,h0917,,
659,h0918,,
660,h0919,,
661,h0920,,
662,h0921,,
663,h0922,,
664,h0924,,
665,h0925,,
666,h0926,,
667,h0928,,
668,h0930,,
669,h0931,,
670,h0933,,
671,h0934,,
672,h0939,,
673,h0940,,
674,h0942,,
675,h0943,,
676,h0944,,
677,h0945,,
678,h0946,,
679,h0947,,
680,h0948,,
681,h0949,,
682,h0950,,
683,h0951,,
684,h0953,,
685,h0954,,
686,h0955,,
687,h0958,,
688,h0960,,
689,h0961,,
690,h0962,,
691,h0963,,
692,h0965,,
693,h0966,,
694,h0967,,
695,h0968,,
696,h0969,,
697,h0971,,
698,h0972,,
699,h0973,,
700,h0975,,
701,h0976,,
702,h0977,,
703,h0978,,
704,h0979,,
705,h0983,,
706,h0984,,
707,h0985,,
708,h0986,,
709,h0987,,
710,h0988,,
711,h0989,,
712,h0990,,
713,h0991,,
714,h0992,,
715,h0993,,
716,h0995,,
717,h0996,,
718,h0997,,
719,h0998,,
720,h0999,,
721,h1002,,
722,h1003,,
723,h1004,,
724,h1005,,
725,h1007,,
726,h1008,,
727,h1010,,
728,h1011,,
729,h1012,,
730,h1013,,
731,h1015,,
732,h1016,,
733,h1017,,
734,h1019,,
735,h1020,,
736,h1022,,
737,h1023,,
738,h1024,,
739,h1025,,
740,h1026,,
741,h1027,,
742,h1028,,
743,h1030,,
744,h1031,,
745,h1032,,
746,h1033,,
747,h1034,,
748,h1035,,
749,h1036,,
750,h1037,,
751,h1038,,
752,h1039,,
753,h1042,,
754,h1044,,
755,h1045,,
756,h1046,,
757,h1047,,
758,h1048,,
759,h1049,,
760,h1050,,
761,h1051,,
762,h1053,,
763,h1056,,
764,h1057,,
765,h1058,,
766,h1059,,
767,h1060,,
768,h1061,,
769,h1062,,
770,h1063,,
771,h1064,,
772,h1065,,
773,h1066,,
774,h1068,,
775,h1069,,
776,h1070,,
777,h1072,,
778,h1073,,
779,h1074,,
780,h1075,,
781,h1076,,
782,h1077,,
783,h1078,,
784,h1079,,
785,h1082,,
786,h1083,,
787,h1084,,
788,h1087,,
789,h1088,,
790,h1089,,
791,h1090,,
792,h1091,,
793,h1092,,
794,h1094,,
795,h1095,,
796,h1099,,
797,h1100,,
798,h1101,,
799,h1102,,
800,h1103,,
801,h1104,,
802,h1105,,
803,h1107,,
804,h1111,,
805,h1114,,
806,h1116,,
807,h1117,,
808,h1118,,
809,h1121,,
810,h1122,,
811,h1128,,
812,h1129,,
813,h1130,,
814,h1132,,
815,h1133,,
816,h1134,,
817,h1135,,
818,h1136,,
819,h1137,,
820,h1138,,
821,h1139,,
822,h1140,,
823,h1141,,
824,h1143,,
825,h1146,,
826,h1147,,
827,h1150,,
828,h1151,,
829,h1152,,
830,h1153,,
831,h1154,,
832,h1155,,
833,h1156,,
834,h1158,,
835,h1159,,
836,h1160,,
837,h1162,,
838,h1164,,
839,h1165,,
840,h1166,,
841,h1169,,
842,h1170,,
843,h1171,,
844,h1172,,
845,h1173,,
846,h1174,,
847,h1175,,
848,h1177,,
849,h1178,,
850,h1181,,
851,h1182,,
852,h1183,,
853,h1184,,
854,h1185,,
855,h1186,,
856,h1187,,
857,h1188,,
858,h1191,,
859,h1193,,
860,h1194,,
861,h1195,,
862,h1196,,
863,h1198,,
864,h1199,,
865,h1200,,
866,h1202,,
867,h1204,,
868,h1205,,
869,h1207,,
870,h1209,,
871,h1210,,
872,h1211,,
873,h1213,,
874,h1215,,
875,h1217,,
876,h1218,,
877,h1219,,
878,h1220,,
879,h1222,,
880,h1223,,
881,h1224,,
882,h1226,,
883,h1227,,
884,h1229,,
885,h1230,,
886,h1233,,
887,h1234,,
888,h1235,,
889,h1236,,
890,h1237,,
891,h1239,,
892,h1240,,
893,h1242,,
894,h1244,,
895,h1245,,
896,h1246,,
897,h1247,,
898,h1249,,
899,h1250,,
900,tb0004,,
901,tb0005,,
902,tb0006,,
903,tb0009,,
904,tb0012,,
905,tb0014,,
906,tb0015,,
907,tb0018,,
908,tb0020,,
909,tb0024,,
910,tb0026,,
911,tb0027,,
912,tb0028,,
913,tb0029,,
914,tb0030,,
915,tb0034,,
916,tb0036,,
917,tb0037,,
918,tb0040,,
919,tb0042,,
920,tb0043,,
921,tb0045,,
922,tb0047,,
923,tb0049,,
924,tb0050,,
925,tb0051,,
926,tb0054,,
927,tb0057,,
928,tb0059,,
929,tb0062,,
930,tb0065,,
931,tb0066,,
932,tb0068,,
933,tb0069,,
934,tb0071,,
935,tb0075,,
936,tb0076,,
937,tb0079,,
938,tb0080,,
939,tb0081,,
940,tb0082,,
941,tb0083,,
942,tb0084,,
943,tb0085,,
944,tb0086,,
945,tb0087,,
946,tb0088,,
947,tb0089,,
948,tb0091,,
949,tb0092,,
950,tb0095,,
951,tb0096,,
952,tb0100,,
953,tb0103,,
954,tb0104,,
955,tb0108,,
956,tb0115,,
957,tb0117,,
958,tb0118,,
959,tb0120,,
960,tb0125,,
961,tb0128,,
962,tb0129,,
963,tb0132,,
964,tb0133,,
965,tb0134,,
966,tb0135,,
967,tb0136,,
968,tb0138,,
969,tb0139,,
970,tb0140,,
971,tb0145,,
972,tb0146,,
973,tb0147,,
974,tb0150,,
975,tb0151,,
976,tb0153,,
977,tb0154,,
978,tb0156,,
979,tb0166,,
980,tb0167,,
981,tb0174,,
982,tb0175,,
983,tb0176,,
984,tb0177,,
985,tb0183,,
986,tb0184,,
987,tb0186,,
988,tb0190,,
989,tb0192,,
990,tb0193,,
991,tb0194,,
992,tb0196,,
993,tb0197,,
994,tb0199,,
995,tb0200,,
996,tb0202,,
997,tb0203,,
998,tb0206,,
999,tb0209,,
1000,tb0212,,
1001,tb0216,,
1002,tb0217,,
1003,tb0221,,
1004,tb0223,,
1005,tb0226,,
1006,tb0227,,
1007,tb0228,,
1008,tb0229,,
1009,tb0234,,
1010,tb0236,,
1011,tb0237,,
1012,tb0238,,
1013,tb0239,,
1014,tb0240,,
1015,tb0242,,
1016,tb0246,,
1017,tb0248,,
1018,tb0252,,
1019,tb0253,,
1020,tb0256,,
1021,tb0260,,
1022,tb0264,,
1023,tb0267,,
1024,tb0269,,
1025,tb0270,,
1026,tb0271,,
1027,tb0274,,
1028,tb0275,,
1029,tb0282,,
1030,tb0283,,
1031,tb0284,,
1032,tb0285,,
1033,tb0286,,
1034,tb0288,,
1035,tb0289,,
1036,tb0290,,
1037,tb0291,,
1038,tb0292,,
1039,tb0293,,
1040,tb0294,,
1041,tb0299,,
1042,tb0300,,
1043,tb0301,,
1044,tb0303,,
1045,tb0306,,
1046,tb0307,,
1047,tb0309,,
1048,tb0311,,
1049,tb0313,,
